gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,Churn,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,AvgChargesPerMonth,IsLongTermCustomer,HasStreamingService,HasSecurityBackup
1,0,0,0,1,1,1,1,0,1,1,1,1,108.0,0,1,0,0,1,1,0,0,106.6787037037037,1,1,1
1,0,0,0,1,0,1,1,0,1,0,1,1,93.5,0,1,0,0,0,1,0,0,94.95,1,1,1
1,0,0,0,1,0,1,0,0,0,0,1,1,84.6,1,1,0,0,0,0,0,1,84.6,0,1,1
0,0,0,0,1,0,0,0,0,0,0,0,0,20.25,0,0,1,0,1,1,0,0,21.762500000000003,1,0,0
0,0,0,0,1,1,0,0,0,0,0,0,0,25.15,0,0,1,0,0,0,1,0,24.20689655172414,1,0,0
1,0,0,0,1,1,0,1,0,0,0,0,1,54.4,1,0,0,0,0,0,0,1,57.05,0,0,1
0,0,0,0,0,0,0,0,0,1,0,0,1,29.6,0,0,0,0,1,0,0,1,29.905,0,0,0
1,0,1,0,1,1,0,0,0,0,0,0,1,73.15,0,1,0,0,0,0,1,0,72.55277777777778,0,0,0
0,1,0,0,1,0,0,1,0,0,1,1,1,95.0,1,1,0,0,0,0,1,0,101.84545454545454,0,1,1
1,0,0,0,1,0,0,0,0,0,0,0,0,19.75,0,0,1,0,1,0,0,1,17.771875,0,0,0
0,0,0,0,1,1,0,1,1,1,1,1,0,86.6,0,0,0,0,1,0,0,0,88.20138888888889,1,1,1
1,0,0,0,1,1,0,1,1,1,1,1,0,109.2,0,1,0,0,1,0,0,0,109.42083333333333,1,1,1
0,0,1,1,1,0,1,0,0,1,1,1,1,74.7,0,0,0,1,0,1,0,0,77.74756097560976,1,1,1
0,1,1,0,1,0,1,1,1,0,0,1,0,94.4,0,1,0,0,0,0,1,0,94.24846153846153,1,1,1
0,1,0,0,1,0,0,1,1,0,0,0,1,54.8,0,0,0,0,0,0,1,0,56.25384615384615,0,0,1
1,1,0,0,1,0,1,0,0,0,0,0,0,75.35,0,1,0,0,0,0,1,0,68.35,0,0,1
1,0,0,0,1,1,0,0,1,0,0,1,0,65.0,0,0,0,1,0,0,0,1,61.75121951219513,1,1,0
1,1,0,0,1,0,0,1,0,0,0,0,1,74.4,1,1,0,0,0,0,1,0,71.61999999999999,0,0,1
1,0,0,0,1,0,1,0,0,0,0,0,1,48.55,1,0,0,0,0,0,0,1,48.55,0,0,1
1,0,0,0,1,1,1,1,1,0,0,1,1,99.0,0,1,0,1,0,0,1,0,102.34404761904761,1,1,1
0,0,1,0,1,0,1,1,1,0,1,0,1,93.5,0,1,0,1,0,0,1,0,90.57941176470588,1,1,1
0,0,1,1,1,0,0,0,0,0,0,0,0,70.4,1,1,0,0,0,0,1,0,73.575,0,0,0
1,1,1,0,0,0,0,1,0,0,1,0,0,40.2,1,0,0,0,0,0,1,0,40.2,0,1,1
1,0,0,1,1,1,0,1,1,1,1,1,0,83.7,0,0,0,1,0,1,0,0,82.290625,1,1,1
1,0,0,0,1,0,0,0,0,0,0,0,1,19.85,0,0,1,0,0,0,0,1,19.305,0,0,0
0,0,1,1,0,0,0,1,1,1,1,1,1,59.55,0,0,0,0,1,0,1,0,61.252238805970144,1,1,1
0,0,1,1,1,1,1,1,1,1,1,1,0,115.1,0,1,0,0,1,1,0,0,114.88770491803278,1,1,1
1,0,0,0,1,1,1,1,1,1,1,1,0,114.35,0,1,0,1,0,1,0,0,115.822,1,1,1
0,0,1,0,1,0,0,0,0,0,0,0,1,44.6,1,0,0,0,0,1,0,0,40.275,0,0,0
0,1,1,0,0,0,1,0,1,0,0,1,1,45.0,0,0,0,0,0,0,1,0,42.36724137931035,1,1,1
1,1,0,0,0,0,0,0,1,0,0,1,1,41.15,1,0,0,0,0,0,1,0,44.06666666666666,0,1,0
1,1,0,0,1,1,0,1,1,0,1,1,1,106.9,1,1,0,0,0,0,1,0,104.94615384615385,0,1,1
1,1,1,0,1,1,0,1,0,0,0,1,1,89.85,0,1,0,0,0,0,1,0,86.40964912280702,1,1,1
0,0,0,0,0,0,1,1,0,1,0,1,1,49.85,0,0,0,0,1,0,0,0,49.03548387096774,1,1,1
0,0,1,0,1,1,1,1,1,1,1,1,0,113.3,0,1,0,1,0,0,0,1,111.82777777777778,1,1,1
0,0,1,1,1,1,1,1,1,1,1,1,0,88.1,0,0,0,0,1,0,0,1,90.60245901639344,1,1,1
1,0,0,0,1,1,0,0,0,0,0,0,0,24.9,0,0,1,0,1,0,0,0,23.905,1,0,0
0,1,0,0,1,0,1,1,0,1,1,1,1,105.0,0,1,0,0,0,0,0,1,105.64473684210526,0,1,1
1,0,0,0,1,0,0,0,0,0,0,0,0,19.35,1,0,1,0,1,0,0,1,18.63728813559322,1,0,0
0,0,1,0,1,1,0,0,0,0,0,0,1,24.25,0,0,1,0,1,1,0,0,24.40774647887324,1,0,0
0,1,0,0,1,0,0,0,0,1,1,1,1,94.45,1,1,0,0,0,0,1,0,94.45,0,1,0
1,0,1,0,1,0,1,1,0,1,0,0,1,59.75,0,0,0,0,1,0,1,0,60.52894736842106,1,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,24.8,1,0,0,0,0,0,0,0,24.8,0,0,0
1,1,1,0,1,1,0,1,0,1,1,1,0,107.05,0,1,0,0,0,0,1,0,108.6025,0,1,1
1,0,0,0,1,0,0,0,0,0,0,0,0,70.6,1,1,0,0,0,0,0,1,70.6,0,0,0
1,0,1,0,1,1,0,1,0,1,0,0,1,85.4,1,1,0,0,0,0,1,0,80.22,0,0,1
0,0,1,0,1,1,0,1,1,0,1,1,1,105.05,1,1,0,0,0,0,1,0,108.17019230769232,1,1,1
1,1,1,0,1,0,1,1,0,0,0,1,1,64.95,0,0,0,0,0,0,0,0,63.8,0,1,1
1,0,0,0,0,0,0,0,1,1,1,1,1,55.0,0,0,0,0,0,0,1,0,55.13928571428572,0,1,0
0,0,0,0,1,0,0,1,0,0,0,0,0,50.55,0,0,0,0,0,0,0,0,48.95,0,0,1
0,0,0,0,1,0,1,1,0,0,0,0,0,55.15,0,0,0,0,0,0,0,1,53.81666666666666,0,0,1
0,0,0,0,1,0,0,1,0,0,0,0,0,51.2,0,0,0,0,0,0,1,0,49.825,0,0,1
0,0,0,1,1,1,0,0,0,0,0,0,0,25.4,0,0,1,0,0,0,0,1,25.4,0,0,0
0,0,0,0,1,1,1,0,0,0,0,0,0,54.45,0,0,0,0,0,0,0,1,54.231617647058826,1,0,1
1,0,1,1,1,0,0,0,1,0,1,1,0,95.15,1,1,0,0,0,0,0,1,98.88611111111112,0,1,0
0,0,0,0,1,1,0,0,0,0,0,0,1,76.0,0,1,0,1,0,1,0,0,81.07272727272726,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,1,44.35,0,0,0,0,0,0,1,0,46.3575,0,0,0
1,0,1,0,1,0,0,0,0,0,0,0,0,70.0,1,1,0,0,0,0,1,0,70.0,0,0,0
1,1,0,0,1,0,0,1,0,0,0,0,1,74.5,1,1,0,0,0,0,1,0,75.81875,0,0,1
1,0,0,0,1,0,0,0,0,0,0,0,1,44.85,1,0,0,0,0,1,0,0,43.54,0,0,0
1,1,0,0,1,1,0,0,0,0,0,0,1,76.1,1,1,0,0,0,0,1,0,71.3625,0,0,0
1,0,0,0,1,0,1,1,1,0,0,0,0,61.2,0,0,0,1,0,0,0,1,57.74857142857143,1,0,1
1,0,1,1,1,0,0,1,1,1,0,0,0,86.8,0,1,0,1,0,0,0,1,84.38260869565217,0,0,1
0,1,0,0,1,0,0,0,0,0,1,1,1,89.35,0,1,0,0,0,0,1,0,94.63333333333333,0,1,0
0,0,0,0,1,0,0,0,0,0,0,0,0,19.7,0,0,1,0,0,0,0,1,18.3625,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,20.25,0,0,1,0,0,0,0,1,20.25,0,0,0
0,0,1,1,1,0,0,0,1,0,0,0,0,76.05,0,1,0,0,1,0,1,0,76.56971830985916,1,0,0
1,1,1,0,1,1,0,0,1,0,1,1,1,100.8,0,1,0,0,0,0,1,0,98.21428571428571,1,1,0
1,0,1,1,1,1,0,0,1,0,1,1,1,74.55,0,0,0,0,0,0,1,0,75.39375,1,1,0
0,0,0,1,1,0,1,0,0,0,0,0,1,73.6,1,1,0,0,0,0,0,1,73.6,0,0,1
1,0,0,0,1,0,0,0,0,0,1,1,1,64.9,0,0,0,1,0,0,0,0,65.64347826086956,0,1,0
0,1,0,0,1,1,0,0,0,0,1,1,1,95.45,1,1,0,0,0,0,1,0,99.025,0,1,0
1,0,0,0,1,0,0,0,1,1,0,1,1,90.4,0,1,0,0,0,0,1,0,89.1625,0,1,0
0,0,1,1,0,0,0,1,1,1,1,1,0,60.3,0,0,0,0,1,1,0,0,60.4264705882353,1,1,1
1,0,0,1,1,1,0,1,0,0,0,0,1,81.85,0,1,0,0,0,0,0,1,82.67631578947368,1,0,1
1,0,1,1,1,1,0,0,0,0,0,0,0,24.8,0,0,1,0,1,0,0,1,23.63653846153846,1,0,0
1,1,1,0,1,1,0,0,0,0,0,0,1,74.9,1,1,0,0,0,0,1,0,71.9796875,1,0,0
1,0,1,1,1,0,0,0,1,1,1,1,0,75.55,0,0,0,0,1,0,0,1,70.84137931034483,1,1,0
1,1,1,1,1,1,0,1,0,0,1,1,0,101.15,0,1,0,0,0,0,1,0,98.46973684210526,1,1,1
1,0,0,1,1,1,1,0,1,0,1,1,1,78.75,0,0,0,1,0,1,0,0,76.71770833333333,1,1,1
0,0,0,0,1,0,0,0,0,0,0,0,1,19.25,0,0,1,0,0,0,0,0,19.25,0,0,0
0,0,0,0,1,0,1,0,0,1,0,1,1,89.05,0,1,0,0,0,0,1,0,85.73863636363636,0,1,1
0,0,0,0,1,1,1,1,1,1,1,1,0,115.05,0,1,0,0,1,1,0,0,113.83953488372094,1,1,1
0,1,1,0,1,0,0,0,0,0,0,0,1,69.35,0,1,0,0,0,0,1,0,68.32000000000001,0,0,0
1,0,0,0,1,0,0,0,0,0,1,0,1,80.6,1,1,0,0,0,0,1,0,83.11,0,1,0
1,0,1,1,1,1,1,1,0,1,1,1,0,110.05,0,1,0,1,0,1,0,0,111.49803921568626,1,1,1
1,0,0,0,1,0,0,0,0,0,0,0,1,19.9,0,0,1,0,1,1,0,0,19.085915492957746,1,0,0
0,0,1,1,1,0,1,1,0,1,1,1,0,80.3,1,0,0,1,0,1,0,0,80.49078947368422,1,1,1
1,1,1,0,1,0,0,0,1,0,1,1,1,93.15,1,1,0,0,0,0,1,0,92.96041666666667,0,1,0
1,0,1,0,1,1,0,0,0,1,1,0,1,91.5,0,1,0,0,0,1,0,0,92.46714285714286,1,1,0
0,1,0,0,1,1,1,1,0,1,1,1,0,82.45,1,0,0,1,0,0,0,0,80.55740740740741,1,1,1
0,0,1,1,0,0,0,1,1,1,1,1,1,60.0,0,0,0,0,1,0,1,0,59.22222222222222,1,1,1
1,0,0,0,1,0,0,0,0,0,0,0,1,44.8,0,0,0,0,0,0,1,0,44.8,0,0,0
0,0,1,1,1,0,1,0,0,0,0,0,0,48.6,0,0,0,1,0,0,0,1,46.922222222222224,0,0,1
1,0,0,0,0,0,1,1,0,1,1,1,1,60.05,0,0,0,0,1,0,0,0,60.53188405797101,1,1,1
0,0,1,0,1,1,0,1,0,1,1,1,1,102.7,0,1,0,0,0,1,0,0,98.8096153846154,1,1,1
0,1,1,0,1,0,0,0,0,1,1,0,1,82.9,0,1,0,0,0,0,1,0,80.00454545454545,0,1,0
0,1,0,0,1,0,0,0,0,0,0,0,1,70.35,1,1,0,0,0,0,1,0,69.525,0,0,0
0,1,1,1,0,0,0,0,0,0,1,0,1,35.9,0,0,0,0,0,0,1,0,34.77321428571428,1,1,0
0,1,0,0,1,1,0,0,1,0,0,0,1,82.65,0,1,0,0,0,1,0,0,86.4735294117647,0,0,0
0,0,1,1,1,0,0,0,0,0,0,0,1,19.85,0,0,1,0,1,0,0,1,21.124285714285715,1,0,0
0,0,0,0,1,0,0,0,0,0,0,0,1,19.2,0,0,1,1,0,0,0,1,20.24375,0,0,0
1,0,0,0,1,1,0,1,1,0,1,0,1,94.9,0,1,0,1,0,1,0,0,96.15108695652174,1,1,1
0,0,0,0,1,1,0,0,0,0,0,0,1,73.85,1,1,0,0,0,0,1,0,73.03571428571429,0,0,0
0,0,0,0,1,1,0,0,1,0,0,0,0,80.6,1,1,0,0,0,0,0,1,77.9,0,0,0
1,0,1,1,1,1,0,1,1,1,0,1,1,75.8,1,0,0,1,0,0,0,0,77.85220588235293,1,1,1
0,0,0,0,1,1,0,1,1,0,1,1,1,104.6,1,1,0,0,1,0,1,0,110.69418604651163,1,1,1
0,0,0,0,1,1,1,1,1,1,1,1,1,88.15,0,0,0,0,1,0,1,0,90.41838235294118,1,1,1
0,0,0,0,1,0,0,1,0,0,1,1,1,94.8,0,1,0,0,0,1,0,0,99.04583333333333,1,1,1
1,0,1,0,1,1,0,1,1,0,1,1,1,103.4,1,1,0,0,0,0,1,0,104.80952380952381,1,1,1
0,1,0,0,1,0,0,1,0,1,0,0,0,54.65,0,0,0,0,0,0,0,0,57.190625,1,0,1
0,0,1,0,1,1,1,1,1,1,1,1,0,85.75,0,0,0,0,1,1,0,0,87.65915492957747,1,1,1
0,0,1,1,1,1,1,1,1,0,0,0,1,67.45,0,0,0,0,0,0,0,0,68.31287878787879,1,0,1
1,0,0,0,1,0,0,0,0,0,0,0,0,20.5,0,0,1,1,0,0,0,1,21.081746031746032,1,0,0
0,0,0,1,1,0,0,0,0,0,0,0,1,20.25,0,0,1,1,0,1,0,0,21.097560975609756,1,0,0
0,1,0,0,1,1,0,0,0,0,0,0,1,72.1,0,1,0,0,0,0,1,0,72.1,0,0,0
0,0,0,0,1,0,0,0,0,0,1,1,1,90.4,1,1,0,0,0,0,1,0,84.1,0,1,0
0,0,1,0,1,0,0,0,0,0,0,0,0,19.45,0,0,1,0,1,0,0,0,18.62142857142857,1,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1,44.95,0,0,0,0,0,0,1,0,43.34130434782609,0,1,0
0,1,1,0,1,0,1,1,1,0,0,1,0,97.0,0,1,0,1,0,0,0,0,100.4828125,1,1,1
1,0,1,1,1,1,1,0,1,1,0,0,1,62.8,0,0,0,0,1,1,0,0,61.58783783783784,1,0,1
1,0,0,1,1,0,0,0,0,0,0,0,0,44.6,0,0,0,1,0,0,0,1,40.08235294117647,0,0,0
0,1,0,0,1,0,0,0,0,0,1,1,1,89.15,0,1,0,0,0,0,1,0,82.05,0,1,0
1,0,1,1,1,1,0,1,1,0,0,0,1,84.8,1,1,0,0,0,0,0,0,92.975,0,0,1
0,1,0,0,0,0,1,0,0,0,1,0,1,41.9,1,0,0,0,0,0,1,0,40.00476190476191,0,1,1
0,0,0,0,1,0,0,0,0,0,0,1,1,80.25,1,1,0,0,0,0,0,0,84.6,0,1,0
0,1,0,0,1,1,1,0,0,0,0,0,1,54.1,0,0,0,0,0,0,1,0,55.5625,0,0,1
1,0,1,0,1,1,0,1,0,1,1,1,1,105.25,0,1,0,0,1,0,1,0,106.615625,1,1,1
1,1,1,0,0,0,1,0,0,0,0,0,0,30.75,1,0,0,0,0,1,0,0,29.81851851851852,1,0,1
1,0,1,1,1,1,1,0,0,0,1,1,0,97.1,0,1,0,1,0,0,1,0,95.63690476190476,1,1,1
1,0,0,1,1,0,0,0,0,0,0,0,0,20.2,0,0,1,0,0,0,0,1,16.75,0,0,0
0,0,0,0,1,0,0,1,0,1,1,1,1,98.8,0,1,0,0,1,0,0,0,96.56463414634146,1,1,1
1,0,1,0,1,0,0,0,1,0,0,0,0,50.3,0,0,0,1,0,1,0,0,49.630172413793105,1,0,0
0,0,0,0,1,0,0,0,0,0,0,0,1,20.55,0,0,1,0,1,0,0,1,20.121276595744682,1,0,0
1,0,0,0,1,0,0,0,0,1,0,0,1,75.9,0,1,0,0,0,0,0,0,76.28055555555555,0,0,0
1,0,0,0,1,0,0,0,1,0,1,1,0,96.5,1,1,0,0,0,0,0,0,98.51,0,1,0
1,0,1,0,1,0,1,0,0,0,0,1,1,59.95,0,0,0,0,0,0,0,0,61.130434782608695,0,1,1
0,0,0,0,1,0,0,0,0,0,0,0,0,19.15,0,0,1,0,0,0,0,1,19.15,0,0,0
1,0,1,0,1,1,0,0,1,0,1,1,1,98.65,0,1,0,1,0,1,0,0,98.06830985915494,1,1,0
1,0,1,1,1,1,1,1,1,1,1,1,1,112.6,0,1,0,0,1,1,0,0,112.87013888888889,1,1,1
1,0,1,1,1,0,0,0,0,0,0,0,0,20.6,0,0,1,1,0,0,0,1,20.916666666666668,1,0,0
1,0,0,0,1,1,0,0,0,0,1,0,1,85.65,1,1,0,0,0,0,1,0,90.75,0,1,0
1,0,0,1,0,0,1,0,0,1,0,0,0,35.75,0,0,0,0,1,0,0,1,34.61666666666667,0,0,1
0,0,1,1,1,1,0,1,1,1,0,1,1,99.75,0,1,0,1,0,1,0,0,100.14999999999999,1,1,1
1,0,0,0,1,0,0,1,0,0,1,1,1,96.1,0,1,0,0,0,1,0,0,98.56216216216217,1,1,1
0,0,0,0,1,1,0,1,1,1,1,1,0,85.1,0,0,0,1,0,1,0,0,85.1686046511628,1,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,25.35,0,0,0,0,0,0,0,1,25.35,0,0,0
0,0,1,0,1,1,0,0,1,1,1,1,1,104.95,1,1,0,0,0,0,0,0,102.66,1,1,0
0,0,0,0,1,1,1,1,1,1,1,1,0,89.65,0,0,0,0,1,0,1,0,87.02786885245901,1,1,1
1,0,0,0,1,1,0,0,1,1,0,0,0,86.75,0,1,0,1,0,0,1,0,82.95588235294117,0,0,0
0,0,1,0,1,0,0,1,1,1,0,0,1,86.2,0,1,0,1,0,0,0,0,81.44024390243902,1,0,1
1,0,0,0,1,0,0,1,0,0,0,0,0,50.65,1,0,0,0,0,0,0,1,50.65,0,0,1
1,1,1,1,0,0,1,1,1,1,1,1,1,64.8,0,0,0,0,1,0,0,0,65.72708333333334,1,1,1
1,0,0,0,1,1,0,1,0,0,0,1,1,90.85,1,1,0,0,0,1,0,0,90.85,0,1,1
1,0,0,0,1,1,0,1,1,0,1,1,1,108.1,0,1,0,0,1,0,0,0,105.57187499999999,1,1,1
1,1,1,0,1,0,0,0,0,0,0,0,0,19.95,1,0,1,0,0,0,0,1,19.522727272727273,0,0,0
0,1,1,0,1,1,0,1,1,0,0,0,1,85.45,1,1,0,0,0,0,1,0,88.63090909090909,1,0,1
0,0,0,0,0,0,1,1,1,1,0,1,1,54.75,0,0,0,1,0,0,1,0,55.915476190476184,1,1,1
1,0,0,0,1,1,0,0,1,0,0,1,1,90.4,0,1,0,0,0,0,0,1,92.3409090909091,1,1,0
1,0,0,1,1,0,0,0,0,0,0,0,0,44.0,0,0,0,0,0,0,1,0,44.0,0,0,0
0,0,0,0,1,1,0,0,0,0,1,1,1,95.6,0,1,0,0,0,0,0,0,96.12037037037037,1,1,0
1,1,1,0,1,1,0,1,1,1,1,1,1,84.8,0,0,0,0,0,0,0,0,85.53888888888889,1,1,1
0,1,0,0,1,0,0,0,0,0,0,0,1,44.3,0,0,0,0,0,0,1,0,44.65,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,19.9,0,0,1,0,0,0,0,1,19.344736842105263,0,0,0
0,1,1,0,1,1,0,0,0,0,1,1,1,95.05,0,1,0,0,0,0,1,0,93.91666666666667,1,1,0
0,0,0,0,1,1,1,1,1,1,1,1,1,90.05,0,0,0,0,1,1,0,0,90.39318181818182,1,1,1
1,1,1,0,1,1,1,0,1,1,1,1,1,109.9,0,1,0,0,0,0,0,0,111.96060606060605,1,1,1
0,0,0,0,1,0,0,1,0,0,0,0,1,73.95,1,1,0,0,0,1,0,0,74.24852941176471,1,0,1
1,1,0,0,0,0,0,0,1,1,1,1,1,54.6,0,0,0,0,0,0,1,0,54.657575757575756,1,1,0
0,0,1,1,1,0,0,0,0,0,0,0,0,20.05,0,0,1,1,0,0,0,1,18.047826086956523,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,19.75,0,0,1,1,0,0,0,0,19.5046875,1,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,20.05,0,0,1,1,0,1,0,0,21.60909090909091,0,0,0
1,0,1,1,1,1,0,0,1,0,1,1,1,99.45,1,1,0,0,0,1,0,0,101.55942028985508,1,1,0
0,0,1,0,1,0,1,0,0,1,0,0,0,55.9,0,0,0,1,0,0,0,0,56.6,1,0,1
1,0,0,0,1,0,0,0,0,0,0,0,1,19.7,0,0,1,0,1,0,0,1,20.97,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,1,19.8,0,0,1,0,1,1,0,0,20.399305555555557,1,0,0
1,0,1,1,1,1,1,0,1,0,1,0,1,95.4,0,1,0,1,0,0,0,0,96.86666666666666,1,1,1
1,1,1,1,1,0,0,1,0,0,1,1,1,93.95,0,1,0,0,0,0,0,1,89.4203125,1,1,1
0,0,0,0,1,0,0,0,0,0,0,0,1,19.9,1,0,1,0,0,0,0,1,19.9,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,1,19.6,1,0,1,0,0,0,0,1,19.6,0,0,0
1,1,0,0,1,1,0,1,0,0,0,0,1,81.35,1,1,0,0,0,0,1,0,77.89999999999999,0,0,1
0,0,1,0,1,1,0,0,0,0,0,0,1,24.45,0,0,1,1,0,0,0,0,23.17717391304348,1,0,0
0,0,1,0,1,1,0,0,0,0,0,0,1,74.95,0,1,0,0,0,0,1,0,74.10517241379311,1,0,0
1,0,0,0,1,1,0,1,1,1,0,0,1,87.35,0,1,0,0,0,0,1,0,87.70588235294117,1,0,1
0,1,1,0,1,0,0,0,0,0,0,0,1,70.65,0,1,0,0,0,0,0,0,73.85520833333334,1,0,0
0,0,1,1,1,0,0,1,0,0,0,0,0,73.25,0,1,0,0,0,0,0,0,74.734375,0,0,1
1,0,1,0,1,1,0,1,1,1,0,1,1,98.7,0,1,0,0,1,0,0,0,97.9842857142857,1,1,1
0,0,1,1,1,1,0,0,0,0,0,0,1,24.8,0,0,1,0,1,0,0,1,25.6175,1,0,0
0,0,1,1,1,0,0,1,0,0,0,1,0,83.3,1,1,0,0,0,0,1,0,83.90454545454546,0,1,1
0,1,0,0,1,0,0,0,1,0,0,0,1,75.3,1,1,0,0,0,0,0,0,75.3,0,0,0
0,0,1,1,1,1,0,0,0,0,0,0,1,24.3,0,0,1,0,0,0,0,1,26.45,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,1,69.85,0,1,0,0,0,0,0,0,73.63571428571429,0,0,0
1,0,0,1,1,1,0,1,1,1,0,1,0,100.55,0,1,0,1,0,1,0,0,97.60172413793103,1,1,1
1,0,1,1,1,1,0,0,0,0,0,0,0,25.7,0,0,1,1,0,0,0,1,25.238636363636363,1,0,0
0,0,0,0,0,0,1,1,1,0,0,0,0,40.7,0,0,0,0,0,0,0,0,44.93,0,0,1
0,1,1,0,1,1,0,0,0,0,0,0,0,51.65,0,0,0,0,0,0,0,0,51.61000000000001,1,0,0
1,1,1,0,1,1,0,1,1,0,1,1,1,105.1,0,1,0,1,0,0,0,0,103.39230769230768,1,1,1
0,0,1,1,1,1,0,0,0,0,0,1,0,85.95,0,1,0,0,0,0,1,0,85.86,0,1,0
1,0,0,0,1,1,0,0,0,0,0,0,1,75.6,0,1,0,0,0,0,0,0,77.50277777777778,0,0,0
0,0,1,0,1,1,1,0,0,1,0,0,0,58.25,0,0,0,1,0,0,0,0,58.46617647058823,1,0,1
0,0,1,1,1,0,0,0,0,0,0,0,1,19.4,1,0,1,0,0,0,0,1,19.38606557377049,1,0,0
0,0,1,1,0,0,1,1,1,1,1,1,1,65.2,0,0,0,0,1,1,0,0,66.45069444444444,1,1,1
1,0,0,0,1,0,1,0,1,0,0,0,0,53.45,0,0,0,0,0,0,1,0,59.75,0,0,1
1,0,0,0,1,0,0,0,0,0,0,0,1,45.4,1,0,0,0,0,0,0,0,43.24166666666667,0,0,0
1,0,1,0,1,0,0,0,0,0,0,0,1,19.75,0,0,1,0,1,0,1,0,21.93780487804878,1,0,0
0,0,0,0,0,0,0,0,1,1,1,0,1,44.45,0,0,0,0,0,1,0,0,45.53076923076923,1,1,0
1,0,1,0,1,0,0,0,0,0,0,0,0,20.85,0,0,1,1,0,0,0,0,20.001388888888886,1,0,0
1,0,1,1,1,1,1,1,1,1,1,1,1,114.05,0,1,0,0,1,1,0,0,117.6138888888889,1,1,1
1,0,1,0,1,1,0,0,0,1,0,1,1,89.85,0,1,0,0,0,0,0,0,90.32,1,1,0
1,0,0,0,1,0,0,0,1,1,0,0,0,55.05,0,0,0,0,0,0,0,1,55.05,0,0,0
0,0,1,1,1,1,1,0,1,1,1,1,1,112.95,0,1,0,0,0,0,1,0,117.659375,0,1,1
0,1,0,0,1,1,1,0,0,0,1,1,0,101.55,0,1,0,0,0,1,0,0,103.47755102040816,1,1,1
0,0,1,0,1,1,1,1,1,1,1,1,1,114.65,0,1,0,1,0,0,0,1,112.02777777777777,1,1,1
0,0,0,1,1,1,1,0,0,0,0,1,0,64.8,0,0,0,0,0,0,1,0,64.81666666666666,0,1,1
0,0,1,0,1,0,0,0,0,0,0,1,0,80.4,0,1,0,0,0,0,1,0,81.60138888888889,1,1,0
0,0,0,0,1,1,0,1,1,0,1,1,1,105.9,1,1,0,0,0,0,1,0,106.6075,1,1,1
0,0,0,0,1,0,0,0,0,0,0,0,0,69.55,1,1,0,0,0,0,0,1,69.55,0,0,0
0,0,1,1,1,1,0,0,0,0,0,0,1,25.05,0,0,1,0,1,0,0,0,24.427884615384617,1,0,0
1,0,1,1,1,0,0,0,1,0,1,1,1,94.75,0,1,0,0,0,0,1,0,94.94375,0,1,0
1,0,1,1,1,0,1,1,0,1,1,1,0,105.5,0,1,0,0,1,0,0,0,105.71597222222222,1,1,1
0,0,0,0,1,1,0,0,0,0,0,0,0,24.7,0,0,1,1,0,0,0,1,25.66796875,1,0,0
0,1,0,0,1,0,1,0,1,1,0,1,1,69.75,0,0,0,0,0,0,0,1,70.24545454545455,0,1,1
1,0,1,0,0,0,0,1,1,1,1,1,1,60.2,0,0,0,0,0,0,0,0,59.70666666666667,1,1,1
0,0,1,1,1,0,0,0,0,0,0,1,1,81.05,1,1,0,0,0,0,1,0,79.53928571428571,1,1,0
0,0,1,0,1,1,0,0,0,0,0,0,0,24.4,0,0,1,0,1,0,0,1,23.24426229508197,1,0,0
0,0,0,0,1,1,0,1,1,0,1,1,1,104.15,0,1,0,0,0,0,1,0,103.94375000000001,0,1,1
1,0,1,1,1,0,0,1,1,1,1,0,0,92.9,0,1,0,1,0,0,0,0,98.86964285714285,1,1,1
0,0,1,1,1,0,0,1,1,1,1,1,0,80.8,0,0,0,0,1,0,0,0,78.97666666666667,1,1,1
1,0,1,0,1,0,0,0,0,0,0,0,0,20.0,0,0,1,0,0,0,0,1,19.0,0,0,0
1,0,0,0,1,1,0,0,0,0,0,0,1,75.1,0,1,0,0,0,0,1,0,75.1,0,0,0
1,0,0,1,1,0,0,0,0,0,0,0,0,19.65,0,0,1,0,0,0,0,1,16.816666666666666,0,0,0
0,0,1,0,1,0,0,1,0,0,1,1,1,69.45,0,0,0,0,0,0,0,0,67.25208333333333,0,1,1
1,0,1,1,1,1,0,0,1,0,1,1,0,101.15,1,1,0,0,0,0,1,0,96.475,0,1,0
1,0,0,0,1,1,0,1,0,0,1,1,1,99.8,1,1,0,0,0,0,1,0,96.17857142857143,0,1,1
